STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,CITIZENSHIP,Citizenship,FREQ,Frequency of observation,MEASURE,Measure,SEX,Sex,BIRTH_PLACE,Place of birth,EDUCATION_LEV,Education level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,82.09999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,83.2993927,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,80.95154572,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,82.65737915,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,84.07343292,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2000,,69.54611969,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2001,,70.3809967,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2002,,69.50102234,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2003,,70.23696136,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,69.66821289,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,66.00253296,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,64.06497955,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,70.87568665,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,73.09921265,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,69.69394684,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,64.00393677,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,70.37960815,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,72.02371979,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,74.36221313,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,71.32112885,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,67.606987,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,68.98552704,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,73.62355042,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,78.90000153,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,81.66824341,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,78.10151672,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,80.23286438,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,82.57287598,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,81.9287262,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2000,,70.3877182,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2001,,73.94077301,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2002,,71.8853302,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2003,,69.59912872,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,70.23783112,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,72.18536377,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,71.99537659,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,72.03090668,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,72.20941162,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,71.34503937,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,72.1645813,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,69.8917923,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,71.69895935,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,71.50733185,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,66.90071869,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,69.63210297,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,70.28353882,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,72.44557953,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,71.69999695,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,72.27886963,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,73.80000305,,A,Normal value,0,Units,1,One
